ID,Show ID,User ID,Rating,Review,Review Date
3393,6990,27,4,Brimming with suspense and intrigue from the get-go.,2023-02-28
3394,5289,119,5,Changed my perspective on many levels. Simply brilliant!,2020-07-25
3395,5743,437,1,Painfully boring and unoriginal. So disappointed.,2020-06-01
3396,6587,220,2,Struggled to keep my attention. Not recommended.,2023-05-28
3397,6664,305,4,An intriguing blend of mystery and drama. Well done.,2021-12-09
3398,5951,404,3,It's okay for a lazy day watch. Nothing more.,2024-01-15
3399,6214,158,5,Mind-blowing and utterly captivating. A rare gem.,2019-12-09
3400,7120,389,1,Horrendously executed. A monumental waste of potential.,2020-10-21
3401,5184,234,5,An epic tale of adventure and intrigue. Absolutely breathtaking!,2020-10-30
3402,5922,121,4,Exceptional performances but the plot felt a bit stretched.,2023-09-27
3403,6189,403,3,Average at best. Expected more from the extraterrestrial genre.,2021-10-12
3404,5401,89,2,"Sadly, not as engaging as I hoped. The storyline was predictable.",2021-03-14
3405,7021,56,1,Could barely finish it. The script was all over the place.,2024-01-14
3406,5823,322,5,A cinematic masterpiece that delves deep into the human psyche!,2023-12-12
3407,5390,215,4,A solid addition to the fantasy genre. Great visuals!,2022-06-12
3408,7098,110,3,It was okay. Some parts were exciting but lacked consistency.,2022-09-08
3409,6250,498,2,Failed to meet expectations. The story felt incomplete.,2023-05-05
3410,5690,24,1,A disappointing venture. The magic of the saga didn't come through.,2022-02-21
3411,7101,364,5,A heartwarming narrative that captures the essence of adventure and self-discovery.,2023-01-05
3412,6182,178,4,An intense drama that keeps you on the edge of your seat. Well done!,2022-07-25
3413,5555,33,3,Mediocre. Had its moments but generally underwhelming.,2022-04-27
3414,5891,457,2,Not the blockbuster I was promised. The hype was unwarranted.,2022-04-21
3415,6055,313,1,A dull story that fails to captivate. Forgettable characters.,2021-10-04
3416,5660,291,5,An unforgettable journey into the unknown. Purely magical!,2020-08-17
3417,7033,76,4,Visually stunning with a compelling narrative. Highly recommend.,2022-04-25
3418,5248,401,3,An average watch. Had potential but didn't quite reach it.,2023-03-16
3419,6377,244,2,Struggled to keep my attention. The story was lacking.,2020-12-21
3420,6902,132,1,Terribly executed. A waste of time.,2020-11-24
3421,6584,88,5,Blew me away! A narrative that's both innovative and enthralling.,2020-02-14
3422,6429,299,4,Rich in detail and full of suspense. A very engaging film.,2020-04-17
3423,5418,112,3,A decent watch but nothing out of the ordinary.,2022-04-30
3424,7178,14,2,Tried too hard and missed the mark. It just didn't work for me.,2020-02-14
3425,5698,380,1,"Fell flat in every aspect. The storyline, acting, and pacing were off.",2021-06-21
3426,5184,234,5,A staggering masterpiece that redefines the genre.,2021-07-26
3427,5902,47,4,Vibrant storytelling mixed with unforgettable characters.,2024-03-02
3428,6558,152,3,"It has its moments, but ultimately fails to captivate.",2021-05-23
3429,6999,396,2,A lackluster effort that struggles to maintain interest.,2022-03-28
3430,7127,78,1,"A complete misfire, lacking in both substance and excitement.",2022-08-12
3431,5299,312,4,An exhilarating experience that keeps you on the edge of your seat.,2020-08-25
3432,6731,189,5,A landmark achievement that will be remembered for generations.,2020-11-05
3433,6338,215,3,"Interesting concept, though execution falls flat at times.",2021-06-13
3434,5945,104,2,"Sadly, does not live up to its full potential.",2020-03-26
3435,6974,410,1,"Forgettable in every sense, a true disappointment.",2022-12-31
3436,5381,322,4,A vibrant and invigorating cinematic journey.,2021-11-17
3437,5601,98,5,A riveting tale that captivates from start to finish.,2021-08-15
3438,7180,203,3,Fails to deliver the expected impact despite some good moments.,2023-07-08
3439,5843,256,2,"Mediocre at best, lacking coherent storytelling and character depth.",2020-12-02
3440,5698,143,1,Regrettably uninspired and forgettable.,2020-04-30
3441,6100,48,4,An intriguing blend of thrilling narrative and complex characters.,2023-03-20
3442,5384,382,5,An absolute gem that deserves all the accolades.,2022-06-09
3443,6789,175,3,A satisfactory watch with some memorable moments.,2019-12-04
3444,6011,299,2,Promising premise but ultimately fails to deliver.,2022-05-17
3445,5181,19,1,"Terribly executed, a waste of potential.",2020-10-21
3446,6775,487,4,A touching and memorable narrative that resonates.,2021-03-22
3447,6234,132,5,"A stunning piece of artistry, unmissable.",2020-10-25
3448,6642,211,3,"Has potential, but could have been much more impactful.",2022-10-20
3449,5928,38,2,A disjointed narrative that leaves much to be desired.,2023-06-04
3450,6127,114,1,"Boring and uneventful, a forgettable watching experience.",2020-12-12
3451,5872,187,4,"A thrilling journey through time, kept me on the edge of my seat!",2021-07-28
3452,6123,22,5,Magical creatures and epic battles. This show has it all.,2020-05-29
3453,6990,457,2,"Expected more from the storyline, but the visuals were stunning.",2020-06-26
3454,6181,389,3,"Decent watch, but felt like I'd seen it all before.",2023-09-16
3455,7010,150,1,Couldn't get past the first episode. Not for me.,2022-08-22
3456,5743,34,5,An absolute masterpiece! The director did an amazing job.,2020-04-21
3457,5538,96,3,"A mixed bag, some episodes are fantastic, others not so much.",2020-08-13
3458,6645,208,4,Engaging and heartwarming. Great character development.,2019-11-25
3459,6072,124,4,Found my new favorite show! Can't wait for more seasons.,2023-11-04
3460,5189,305,5,"Phenomenal storytelling, left me speechless.",2020-09-24
3461,6821,78,3,"It was alright, kind of predictable plot but good for passing time.",2021-09-11
3462,5362,412,1,"Tried to like it, but it just wasn't my cup of tea.",2020-01-25
3463,6728,201,5,The twist at the end blew my mind! Highly recommend.,2020-05-19
3464,5821,189,2,"Fell short of my expectations, sadly.",2023-08-24
3465,6153,237,3,Good enough to binge-watch on a lazy Sunday.,2021-08-29
3466,7105,498,4,"Incredible score and cinematography, really ties the whole show together.",2022-10-01
3467,5503,59,2,"Acting was subpar, couldn't get into it.",2021-10-31
3468,6348,274,1,Disappointing. Had high hopes given the trailer.,2022-02-05
3469,6571,319,5,Just perfect. The character arcs were beautifully written.,2022-11-23
3470,5987,437,3,"Not bad, but I probably wouldn't watch it again.",2019-12-26
3471,6323,132,4,Loved the chemistry between the main characters.,2020-12-15
3472,5427,91,5,A flawless blend of mystery and adventure. Keeps you guessing.,2019-11-13
3473,7068,215,2,"Had its moments, but overall quite predictable.",2020-10-13
3474,5701,46,3,Entertaining enough but lacks originality.,2020-06-10
3475,6284,359,4,A refreshing take on the genre. The writers outdid themselves.,2024-02-04
3476,5185,245,4,Astonishingly gripping! Couldn't take my eyes off.,2020-07-27
3477,6549,487,2,Struggled to keep me interested. Quite predictable.,2022-06-11
3478,5822,134,5,A masterpiece from start to finish. Highly recommend.,2024-02-13
3479,6158,22,1,Disappointing plot and terrible acting. Skip this one.,2023-11-12
3480,6987,380,3,"Fairly average, nothing spectacular but worth a watch.",2023-12-13
3481,5229,198,4,Intriguing storyline with some brilliant performance.,2022-06-18
3482,6081,56,2,"Great visuals, but the story was lacking.",2023-09-16
3483,7123,333,4,Exceptional direction and very moving story.,2022-06-07
3484,5364,210,5,Universal themes that resonate deeply. Must-watch.,2022-09-07
3485,6749,99,1,Failed to live up to the hype. Very disappointing.,2019-12-30
3486,6198,467,3,"Decent entertainment, nothing out of the ordinary.",2021-08-17
3487,5671,54,4,Witty screenplay and sharp dialogues.,2023-02-17
3488,6961,321,2,"Had potential, but was ultimately let down by its pacing.",2021-06-19
3489,5408,128,5,Intense and captivating from beginning to end.,2022-06-12
3490,7028,402,1,Miserably failed to deliver. Not worth your time.,2023-02-09
3491,5699,49,3,A pleasant one-time watch but lacks originality.,2021-08-11
3492,6287,263,4,Brings a fresh perspective. Engaging through its course.,2023-10-13
3493,6910,456,2,More flash than substance. Couldn't connect with it.,2019-12-15
3494,5550,172,5,A genre-defying classic. Absolutely phenomenal.,2023-02-02
3495,6219,31,1,Tedious and uninspired. Completely forgettable.,2022-06-20
3496,5683,295,3,"Mixed feelings. Some parts good, others not so much.",2021-12-01
3497,7015,137,4,Epic in scope and execution. Stellar performances.,2021-06-14
3498,5738,314,2,Fell short of expectations. The plot was quite weak.,2022-02-19
3499,6314,27,5,An unforgettable journey. Leaves a lasting impression.,2022-09-07
3500,7021,412,1,A colossal waste of time. Avoid at all costs.,2023-07-15
3501,5182,143,5,An epic journey through uncharted realms! Absolutely captivating from start to finish.,2023-04-27
3502,6543,89,4,"Great dynamics between characters, though the plot could use more depth.",2023-08-26
3503,6001,276,2,Felt too drawn out. Hard to stay engaged with the redundant arcs.,2023-12-28
3504,5820,22,1,Struggled to find its footing. A mismatch of genres that fails to deliver.,2022-09-03
3505,6981,405,3,Decent watch. Nothing out of the ordinary but good for a lazy afternoon.,2021-03-30
3506,5181,333,5,Spectacular visuals and a riveting plot that keeps you on the edge of your seat!,2022-07-06
3507,5678,110,4,A nice balance of humor and suspense. Thoroughly enjoyable.,2020-12-05
3508,6123,489,3,A bit formulaic in parts but has some standout moments.,2023-12-21
3509,6402,55,1,Uninspired acting and a predictable storyline. Not recommended.,2021-07-07
3510,5750,167,2,"Tries too hard to be mysterious, ends up being confusing.",2020-06-06
3511,6733,200,3,Average execution of an interesting concept. Worth one watch at least.,2023-11-10
3512,7004,450,4,An engaging thriller that keeps you guessing till the end.,2022-08-22
3513,5328,377,1,A tedious watch. Lacks originality and fails to captivate.,2021-04-15
3514,5955,148,2,The special effects are the only redeemable quality of this mishit.,2021-12-13
3515,6187,296,5,A masterpiece. Intricate narrative woven with unforgettable characters.,2022-05-15
3516,6254,39,4,An entertaining blend of action and drama. Well worth the watch.,2020-09-13
3517,6920,423,3,"Has its moments, but doesn't quite live up to the hype.",2020-01-02
3518,5411,251,1,The plot thins rather than thickens. Disappointing.,2022-09-17
3519,7015,78,2,Too many plot holes and logical errors. Hard to enjoy.,2022-01-08
3520,5735,480,5,"Absolutely brilliant. A perfect mix of suspense, emotion, and action.",2021-11-30
3521,6830,365,4,Vivid storytelling and strong performances make this a must-watch.,2023-11-22
3522,6397,14,3,An average film that doesn't quite deliver on its ambitious promises.,2021-06-13
3523,5333,222,2,Started with potential but quickly became predictable and boring.,2024-01-31
3524,6986,91,5,A visually stunning epic that is both moving and profound.,2021-11-30
3525,5555,310,4,A well-executed story with depth and intrigue. Highly recommend.,2024-02-12
3526,5189,234,4,Enthralling journey through a mystical land!,2023-09-12
3527,6001,12,3,Good attempt but it lacks depth in character development.,2021-07-07
3528,6352,78,5,An absolute masterpiece! Heartfelt and moving.,2022-06-05
3529,6543,290,2,"Struggled to finish it, the pacing was off.",2020-09-07
3530,5721,101,1,Worst show ever! Do not waste your time.,2020-08-02
3531,6187,400,4,Intriguing concept with great execution.,2021-11-07
3532,7150,322,3,"Average entertainment, nothing extraordinary.",2023-03-31
3533,6969,145,5,Took my breath away! An innovative and thrilling ride.,2022-02-15
3534,5205,37,2,Lackluster performances and a predictable plot.,2023-02-23
3535,6098,220,1,A complete failure in terms of storytelling.,2020-11-16
3536,5678,398,4,"Highly engaging, I recommend it!",2024-02-25
3537,6181,86,3,Decent watch but could use more originality.,2021-02-15
3538,6891,154,5,A visual treat with a compelling narrative.,2022-08-19
3539,6622,277,2,"Failed to live up to the hype, sadly.",2021-02-10
3540,5589,99,1,"Terrible, just terrible. Avoid at all costs.",2022-07-18
3541,6865,488,4,Impressive visuals and a strong lead performance.,2020-11-22
3542,6310,156,3,"Not bad, but fails to stand out.",2023-12-28
3543,7089,212,5,Captivating from start to finish!,2021-05-12
3544,6548,309,2,"Too many cliches, it feels recycled.",2019-11-21
3545,5345,430,1,"Painfully boring, couldn't make it past the first episode.",2022-01-06
3546,6045,18,4,An intricately woven story with fascinating characters.,2020-07-30
3547,7101,333,3,"It's okay, but lacks the magic touch.",2020-04-27
3548,5689,50,5,Absolutely stunning! A rare gem!,2023-12-29
3549,5777,275,2,Mediocre at best. Expected much more.,2021-11-18
3550,6172,411,1,An excruciating watch. Ended up fast-forwarding through most of it.,2020-08-31
3551,5185,24,4,A beautifully crafted masterpiece that brings characters to life in a vivid landscape.,2023-10-29
3552,6190,102,2,Disappointing follow-up to what was a promising series. Lacked originality and depth.,2021-05-12
3553,6679,298,5,An epic saga that captivates from the first scene to the last. Absolutely groundbreaking.,2020-06-01
3554,6845,78,3,"Solid performances, but overall it felt like something was missing. Worth a watch though.",2023-07-02
3555,5412,356,1,Terrible execution of what could have been a good concept. Do not recommend.,2023-10-19
3556,5890,419,4,A delightful surprise! Much better than expected with twists that keep you engaged.,2020-05-11
3557,6975,33,5,A masterpiece that redefines the genre. Stunning in every aspect!,2020-02-07
3558,5318,97,2,Falls flat with predictable plotlines and underdeveloped characters. A miss.,2023-02-28
3559,7021,488,5,An absolute thrill ride from start to finish. Brilliant in every way.,2024-02-20
